+0.237872	-2.711342	+6.126960	+6.127024	-3.011946	-11.591445516051895
+0.239437	-2.729446	+6.142403	+6.142467	-3.029988	-11.545636809150286
+0.241002	-2.747478	+6.157865	+6.157929	-3.047959	-11.499947109567017
+0.242567	-2.765439	+6.173345	+6.173409	-3.065858	-11.45437601685766
+0.244131	-2.783329	+6.188844	+6.188907	-3.083687	-11.408923131858165
+0.245696	-2.801148	+6.204360	+6.204423	-3.101444	-11.363588056681037
+0.247261	-2.818896	+6.219895	+6.219958	-3.119131	-11.318370394711645
+0.248826	-2.836573	+6.235448	+6.235511	-3.136748	-11.273269750604676
+0.250391	-2.854180	+6.251019	+6.251082	-3.154294	-11.228285730280584
+0.251956	-2.871717	+6.266608	+6.266671	-3.171770	-11.183417940921478
+0.253521	-2.889183	+6.282216	+6.282278	-3.189176	-11.138665990967576
+0.255086	-2.906579	+6.297841	+6.297903	-3.206512	-11.094029490112947
+0.256651	-2.923906	+6.313485	+6.313547	-3.223779	-11.04950804930253
+0.258216	-2.941163	+6.329147	+6.329208	-3.240977	-11.00510128072873
+0.259781	-2.958351	+6.344826	+6.344888	-3.258105	-10.960808797827024
+0.261346	-2.975469	+6.360524	+6.360585	-3.275164	-10.916630215272404
+0.262911	-2.992519	+6.376240	+6.376301	-3.292154	-10.872565148975978
+0.264476	-3.009499	+6.391974	+6.392034	-3.309076	-10.828613216081143
+0.266041	-3.026411	+6.407725	+6.407786	-3.325929	-10.784774034960593
+0.267606	-3.043254	+6.423495	+6.423555	-3.342714	-10.741047225212077
+0.269171	-3.060029	+6.439283	+6.439343	-3.359430	-10.697432407654842
+0.270736	-3.076736	+6.455088	+6.455148	-3.376079	-10.65392920432623
+0.272300	-3.093375	+6.470911	+6.470971	-3.392660	-10.610537238477708
+0.273865	-3.109946	+6.486753	+6.486812	-3.409173	-10.567256134571883
+0.275430	-3.126449	+6.502612	+6.502671	-3.425618	-10.524085518278962
+0.276995	-3.142885	+6.518489	+6.518548	-3.441997	-10.481025016473055
+0.278560	-3.159254	+6.534383	+6.534442	-3.458308	-10.438074257228775
+0.280125	-3.175555	+6.550296	+6.550355	-3.474552	-10.395232869816983
+0.281690	-3.191790	+6.566226	+6.566285	-3.490730	-10.352500484702086
+0.283255	-3.207958	+6.582174	+6.582232	-3.506841	-10.309876733538493
+0.284820	-3.224059	+6.598139	+6.598198	-3.522885	-10.267361249166926
+0.286385	-3.240093	+6.614123	+6.614181	-3.538864	-10.224953665611162
